image_path,label,name,brand,description,image_url
perfume_images/00448_Rose_Prick_Eau_de_Parfum.jpg,Floral,Rose Prick Eau de Parfum,TOM FORD Private Blend,"Flesh. Petals. Thorns.Inspired by Tom Ford's private rose garden, Rose Prick is a wild bouquet of beautiful breeds of roseRose de Mai, Turkish and Bulgarian. Sharp and pristine, the piercing prickles of the stems hook onto each other, bonding their blooms in pink perfection. A rose by any other name wouldn't be Tom Ford. What We Think Gently candied with a tingling spice, this delectable rose scent has both a provocative and youthful edge.",https://static.luckyscent.com/images/products/635085.jpg?width=400&404=product.png
perfume_images/00522_Soleil_Neige_Eau_de_Parfum.jpg,Floral,Soleil Neige Eau de Parfum,TOM FORD Private Blend,"Crystalline. Cool. Escapist.The remote holiday of Tom Ford Soleil traverses from Courchevel to Megeve, inspiring Soleil Neige. The new Private Blend, alive with radiance and light-reflective ethereality, mimics the serene shimmer of sun on snow. The bright opening of bergamot and carrot seed mirrors the winter light, the cool reflection of the sun transforming everything in sight to a blanket of glacial white. The floral heart looks to the iridescent sky, blooming with pale petal shades of ivory and rose. The fresh green petals of jasmine grandiflorum, additive orange flower, and the transparent white floralcy of Karamalor Captive blends white blooms with the rich warmth of Turkish rose. The drydown melts onto skin with the wood and honey undertones of cistus labdanum, and skin-gripping musk as the resinous dimension of benzoin and creamy vanilla finish with sun-kissed warmth.",https://static.luckyscent.com/images/products/635084.jpg?width=400&404=product.png
perfume_images/01151_The_Noir_29_Perfume_Oil.jpg,Woody,The Noir 29 Perfume Oil,Le Labo,"ThÃ© Noir 29 is an ode to the noble tea leaf and the craft that surrounds it. Combining depth and freshness, softness and strength, this uncharacteristically structured wonder stuns us through permanent oscillation between the light of bergamot, fig, and bay leaf, and the depth of cedar, vetiver and musk. A special extraction of black tea leaves wraps up the composition by bringin a dry, leafy, hay-like tobacco feeling in the dry down to transform this creation into a sensuous and addictive essence.Personalize your fragrance:  Enter your custom message or name at checkout and we'll have Le Labo print it on your label.",https://static.luckyscent.com/images/products/46870.jpg?width=400&404=product.png
perfume_images/01289_Tellus_Eau_de_Parfum.jpg,Woody,Tellus Eau de Parfum,Liquides Imaginaires,"The Eau Arborante trilogy is dedicated to the majesty and power of ancient trees, and Tellus, the first from the series, takes that responsibility literally. This is a fragrance of strength, earth and soil, where rich patchouli meets moss and dirt, vegetal costus root and balsamic labdanum. But true to the name, Tellus is neither overwhelmingly dark nor heavy; it pulses with the natural electricity of growth and decay, of the self-contained ecosystem of the tree, reminding us that energy is never used up- only transferred. A naturalistic fragrance of extraordinary power, Tellus is a mystical introduction to the Eaux Arborantes.",https://static.luckyscent.com/images/products/73206.jpg?width=400&404=product.png
perfume_images/02008_Verveine_dEugene_Eau_de_Parfum.jpg,Amber_Oriental,Verveine d'Eugene Eau de Parfum,HEELEY,"Verveine is what the French call verbena-- and this version is what we call lemon verbena.  Uplifting and refreshing, Verveine d'Eugene is a cool, citrus-laced breath of freshness on a hot day.  Even if it's not a hot day, you'll feel as if you're in front of an open window overlooking a lemon orchard in, let's say, Italyyes, this is that kind of fragrance.  The kind that takes yousomewhere beautiful.  Unmistakably fresh with the zest of lemon and a hint of herb and a transparent floral floating gently in the breeze.  Sublime!  Or perhaps we should saysublemon.",https://static.luckyscent.com/images/products/31501.jpg?width=400&404=product.png
perfume_images/01015_The_Ruthless_Countess_Dorothea_Eau_de_Parfum.jpg,Spicy,The Ruthless Countess Dorothea Eau de Parfum,Penhaligons,"The Ruthless Countess Dorothea is a most ferocious matriarch, known for her sharp mind, even sharper wit and a secret fondness for the company of young men and scones! She knows how to host and receive, with impeccable manners, without question. And her scent is similarly refined, reassuring  but you can't help but notice the surreptitious flame. She opens with  a hit of uplifting citrus bergamot that recalls the finest Earl Grey tea. Drink deeper, and you notice the honeyed spice in the air, with red ginger and cinnamon. It's deliciously wearable, with an inviting, creamy vanilla like buttery scones at tea-time. But don't get too comfortable - the furtive glances belie the cozy gourmands - for it seems there's some sherry in the tea and always, the potential of new romance.",https://static.luckyscent.com/images/products/441024.jpg?width=400&404=product.png
perfume_images/00748_Escentric_04_-_Travel_Spray_Eau_de_Toilette.jpg,Citrus,Escentric 04 - Travel Spray Eau de Toilette,Escentric Molecules,"Escentric 04 is very Geza Schoen. If you're familiar with this perfumer's work from Escentric Molecule and Anat Fritz to biehl parfumkunstwerke, then you'll know we mean this as a compliment. Escentric 04 contains Schoen's signature of turning heavy materials like woods into gauzy, air bound creations with the thoughtful use of modern synthetics like Iso E Super and Ambroxan. Unlike other perfumers who use these materials simply to boost radiance or projection, Schoen uses them as the main building blocks for entire perfumes  and Escentric 04 is evidence, once again, that he is brilliant at it. For Escentric 04, Schoen has chosen to focus on synthetic sandalwood. Javanol is a powerfully radiant synthetic sandalwood, as is Polysantol, which is sweeter and creamier. Use too much of either and the scent can become loud and vulgar. But here, Schoen has woven a fizzing pink combo of grapefruit, rose, and pink pepper into the sandalwood, resulting in a light, creamy shimmer of woods that never overpowers. Hedione and ambroxan add a fresh, saltywhiteness that illuminates the woods from within. Nothing overdosed or harsh, just a perfect balance between sparkling fruit, roses, salt, flowers, creamy woods, and the spanking freshness of wet laundry. The ultimate summermy skin but better scent for both men and women.Please note: Both 30ml versions come with the same style atomizer bottle. The 'Alloy case' version is packaged in a lightweight brushed metal case, the 'refill' version is packaged in a traditional paper box.",https://static.luckyscent.com/images/products/30853.jpg?width=400&404=product.png
perfume_images/00609_Nefs_Extrait_de_Parfum.jpg,Floral,Nefs Extrait de Parfum,Nishane,"Like Istanbul itself, the masterful creations of Nishane straddle the line between Europe and Asia, synthesizing the palettes and traditions of both in the service of dynamic, modern perfumery. And so it's unsurprising that Nefs, conceptualized as the line's flagship oriental scent, wouldn't be content to simply recycle the genre's standard spicy floral opulence, but would instead strive for a new, modern oriental- an East-meets-West portrait of refined luxury to sway even those who dislike oriental fragrances.  Keep in mind that when we say luxurious, we mean it- this is Nishane's most indulgently constructed fragrance yet, with authentic aged oud, exquisite harvests of rose, jasmine, and osmanthus, and a vibrant, saffron-led spice bouquet. Gently sweetened with honey and the balanced booziness of whiskey, the florals and spice stay lively on the skin, subverting any associations of oriental scents with oppressive heaviness or vintage stuffiness. A rich, smooth, gently gourmand woodsy base adds a sensual touch of modernity. Like a breeze blowing from the east across the Bosporus, Nefs is an exquisite oriental that bridges the gap between civilizations.",https://static.luckyscent.com/images/products/774056.jpg?width=400&404=product.png
perfume_images/00144_Oud_Bleu_Intense_Eau_de_Parfum.jpg,Amber_Oriental,Oud Bleu Intense Eau de Parfum,Fragrance du Bois,"Oud Bleue Intense does indeed have a strangelyblue vibe to it. Bracing and intense, its mixture of marine air, earth, truffles, and ozone is simply intoxicating. Opening with an earthy, fungal myrrh fused with oily sandalwood, the scent picks up spice in the form of nutmeg and cardamom but retains that cool tone. A bright mandarin note weaves it way through the resins and spices, keeping things as fresh as a Mediterranean breeze. The citrus, myrrh, and spices continue to dominate well into the heart, where they merge smoothly with a rich, balsamic amber. In what has become a signature of Fragrance du Bois, the pure oud oil in this composition is deployed as a unifying balm to knit all the other elements together rather than to stand out on its own. If you're wary of oud but love fresh, spicy, balsamic ambers, then give this one a try. It's superb.",https://static.luckyscent.com/images/products/75707.jpg?width=400&404=product.png
perfume_images/01813_Une_Rose_Vermeille_Eau_de_Parfum.jpg,Floral,Une Rose Vermeille Eau de Parfum,Tauer Perfumes,"A divinely saucy rose scent that flounces and shimmies and flirts its way into your heart and never lets you go. The opening is bright and juicy citrus with a hint of lavender  and then the vermillion rose unfurls its luscious petals. As you would expect from Andy Tauer, the rose is exceptionally vivid and true  deep and velvety and spicy, with a peppery bite that acts as the perfect foil to a delicious, intensely concentrated essence of raspberry. This is a raspberry that you would pick in a dream  the most perfect berry of the summer - so bright and pure and sweet that you would cry if you woke up before tasting another. The sparkling rose and raspberry jam is folded into a creamy base of vanilla, tonka bean and smooth sandalwood, taking us right to the brink of gourmand, but not quite crossing over. There is definitely an edible quality to Une Rose Vermeille  it conjures up marzipan and meringue and Bavarian cream  but it isn't pure dessert due to the startling freshness of the rose and the deep purr of the sandalwood. This rose is not just charming and delectable and adorably feminine, but a bit naughty, as well. Stunning.",https://static.luckyscent.com/images/products/31414.jpg?width=400&404=product.png
perfume_images/00255_Onice_Eau_de_Parfum.jpg,Floral,Onice Eau de Parfum ...,Omnia Profumo,"Not every fragrance can be described in a line or two  some take a winding path to get to their destination. Onice is one of those fragrances. It opens with a fresh, green, vegetal note. We smell celery, which isn't listed in the notes. Then we get the beginnings of a dense and complicated sweetness that reminds us of immortelle, which is also not listed in the notes. Just when we are about to ignore the notes altogether we get a definite dollop of licorice and a delightfully sweet pineapple  both listed and both very present as they waltz with a variety of partners. Delicate hyacinth, sharp mint, earthy cedar, a dusting of nutmeg. It's an enchanting and unusual journey, that appears to lead to different places for different people on some Onice is sweet and fruity, on others the green and wood notes dominate. The consensus is that it is light and fresh without being aquatic or soapy or citrus and that it is very hard to pin down exactly what it smells like, although we all agree that it smells quite good. Intriguing.",https://static.luckyscent.com/images/products/46102.jpg?width=400&404=product.png
perfume_images/01396_Fiero_Eau_de_Parfum.jpg,Citrus,Fiero Eau de Parfum,Xerjoff - Casamorati,"What makes a masculine fragrance old-school: ingredients, strength or style? In the case of Fiero, it's all of the above- a powerhouse of citrus, neroli, vetiver and spices with a classic fougere-style sensibility that's as captivatingly seductive as it is intense. Opening with bright, tart lemon, Fiero quickly starts rounding out its profile with the development of clean, full-bodied neroli, adding a green freshness. As the scent drys further, a dizzying array of spices and spiced ingredients come to the fore: rich, smoky vetiver, sharply bitter tarragon, and soapy, musky freshness that all combine to radiate classic, extremely sexy confidence. Signature scents can't leave much more of a signature than this one.",https://static.luckyscent.com/images/products/67408.jpg?width=400&404=product.png
perfume_images/01957_Cuir_Ottoman_Eau_de_Parfum.jpg,Amber_Oriental,Cuir Ottoman Eau de Parfum,Parfum d'Empire,"Cuir Ottoman, inspired by 'the erotism and the mystery of the East', is a leather perfume extraordinaire, forceful, elegant and extremely sensual. The powerful impact of the leather is softened by a bright and sweet orris note and ornamented beautifully by jasmine, herbs and incense. A sweet, balsamic leitmotif is always present in the background, perfectly balancing the  potent brutality of leather. The scent, which is slightly animalic, resinous and warm, does indeed evoke the Ottoman splendor, dirt and sensuality. Mysterious, alluring and full of character, Cuir Ottoman is one of our most favorite leather scents.",https://static.luckyscent.com/images/products/35701.jpg?width=400&404=product.png
perfume_images/00500_Zdravetz_Eau_de_Parfum.jpg,Citrus,Zdravetz Eau de Parfum,Bruno Fazzolari,"Woody, spicy, and herbaceous, the zdravetz herb which grows wild in Bulgaria has a reputation as a potent medicine- the word itself literally means ""health"" in Bulgarian. So we're not quite revealing a big secret to let you know that Zdravetz is an invigorating delight, a collection of juicy fruits, zesty citrus, lush florals, and fresh herbs that combine to inspire a delightful, indelible vitality. Grapefruit fizzes and pops, bright green galbanum hums with natural energy, and mouthwatering passionfruit combines with lush rose to seduce and enchant. Ultimately, the titular zdravetz weaves it all together in wild, woodsy, aromatic harmony. Wholly unique but wonderfully easy to wear, Zdravetz is a fresh-scent lover's dream.",https://static.luckyscent.com/images/products/69315.jpg?width=400&404=product.png
perfume_images/01316_Purple_Reign_Eau_de_Parfum.jpg,Floral,Purple Reign Eau de Parfum,April Aromatics,"As music lovers with two ears and a soul,  we naturally love Prince,  so anytime the Purple One is being referenced in a fragrance,  we're paying attention. But when the fragrance is a new release from natural perfume's brightest light,  Tanja Bochnig,  with a stated purpose of ""improving self-awareness and raising energetic vibrations, "" with special emphasis on ingredients that are actually,  well,  purple,  then we're really invested. Great news: Purple Reign is a fitting tribute to the maestro of funkiness,  a refreshingly unique and uplifting floral with just the right amount of woodsy spice to feel appropriately,  vibrantly alive. Each purple-hued element,  from delicate lilac to powdery violet to rich osmanthus to robust lavender,  blends in unexpected but wondrous harmony to form a scent both strikingly new and confidently calming. Rich jasmine lends volume and depth,  while a creamy,  earthy,  potent orris and sweet opoponax feel as robust,  yet soft,  as a bed of clouds. We've never smelled anything quite like this,  but it's instantly,  primally satisfying. We're pretty sure the man himself would approve.",https://static.luckyscent.com/images/products/65813.jpg?width=400&404=product.png
perfume_images/01239_Gothic_V-_Perfume_oil_Perfume_Oil_Roll-On.jpg,Amber_Oriental,Gothic V- Perfume oil Perfume Oil Roll-On,Loree Rodkin,"Spiritual and complex, Gothic V is a concentrated blend of exquisite eastern incense notes of astonishing complexity. Beginning with a delicate, almost floral lilt of green incense, it quickly opens up to showcase richer strains, some smokier, some darker, and all gorgeously smooth and enchanting. The effect is both mysterious and uplifting, imposing but never forbidding, and deep with enlightened sophistication. Loree Rodkin's marvelous creations have always been a wonder for incense lovers, but Gothic V may just be the new standard.",https://static.luckyscent.com/images/products/21109.jpg?width=400&404=product.png
perfume_images/01387_Herod_Eau_de_Parfum.jpg,Woody,Herod Eau de Parfum,Parfums de Marly,"One of the most accomplished racehorses (and prolific studs) of 18th century Europe, Herod was a horse of uncommon achievement descended from a famous line of Turkish warhorses. To honor him, Parfums de Marly has created a truly spectacular fragrance, one that combines robustly masculine tobacco, wood and patchouli notes with an alluring spice blend and a sumptuous vanilla. Herod opens with an attention-grabbing spicy mix of cinnamon and peppercorns, and quickly introduces a resinous, sultry heart of incense and tobacco, combined with such smoky-sweet artistry that it makes our mouths water and pulses race all at once. In the base, the woodsier and earthier aspects are enhanced with rich patchouli and vetiver, while a creamy, delectable vanilla keeps things from ever getting too dark or deep. Rich enough to wear on a cold winter night but well-rounded enough for year-round, Herod is a luxurious addition to any gentleman's arsenal- and we think it would be drop-dead sexy on any lady who loves tobacco scents as well.",https://static.luckyscent.com/images/products/70006.jpg?width=400&404=product.png
perfume_images/00457_Burning_Ben_Eau_de_Parfum.jpg,Amber_Oriental,Burning Ben Eau de Parfum,Strangers Parfumerie,"Burning Ben belongs to Prin Lomros' LGBTQ series, and was inspired by a subtle moment in the South Korean movie   ""Burning where theBen character struggles with a conversation that might be interpreted as homophobic, dredging up a host of complex feelings in himself. Burning Ben is a stunning phenolic scent that similarly unites all sorts of opposing elements  hazelnut, beeswax, burning tires, leather, and forest fruit  creating a surprisingly harmonious andcomplete whole, just like the conflicted humanity of Ben.Burning Ben opens with a hugely realistic shot of espresso, with the dark, roasted flavor of beans brought perhaps a hair too far to burning point. Doused in a black, almost chewy sweet, spicy smoke, it feels like walking through the aftermath of a fire. But fear not, for the smoke clears and lifts in places, revealing intriguing hints of nuts, berries, saffron, and plums, notes that lend the austere smoke a gorgeously toothsome gourmand richness. A caramelized-butter amber, incense, and beeswax tandem shore all of this up from the basenotes, for a complex and rich finish that dawdles pleasurably between sweet, smoky, spicy, and sandalwoody without alighting completely on one or the other. If you love phenolic scents such as The Black Knight by Francesca Bianchi or T-Rex by Zoologist but want something softer and subtler for daytime wear, then Burning Ben could be for you.",https://static.luckyscent.com/images/products/842003.jpg?width=400&404=product.png
perfume_images/00717_Cuir_Mauresque_Eau_de_Parfum.jpg,Amber_Oriental,Cuir Mauresque Eau de Parfum,Serge Lutens,"Each release of Serge Lutens' Palais-Royale exclusives into the export line is an eagerly awaited event and with this season's Cuir Mauresque, aficionados will, at last, be able to revel in the definitive Oriental leather, in the line of Caron's mythical Tabac Blond with spices added.This isn't the tough, rawhide pungency rising from Marrakech tanneries, but the smoothest, fatty-rich leather rubbed in flowers and a sweet spice blend of cinnamon, nutmeg, cumin and clove infused with the fragrant smoke of incense and myrrh rising from censers. Sweetened by orange blossom, mandarin peel and amber, Cuir Mauresque gives off a tawny, ember-like glow. The leather accord itself is produced by burnt styrax, a balsamic material with tarry, animalic facets; clove, incense and aloe wood add a dark, burnt edginess to the accord, while civet pulls it towards the animal.With its spiced dried fruit accord, resins and white flowers, Cuir Mauresque, originally launched in 1996, is perhaps the quintessential Lutens: the master himself has gone on record saying he doused himself in on the rare occasions when he goes out.  And considering the choice he's got, that's saying quite a lot. What We Think Spicy, powdery, and animalic, this is a delightfully sexy secret weapon of a fragrance.",https://static.luckyscent.com/images/products/36140.jpg?width=400&404=product.png
perfume_images/01097_The_Soft_Lawn_Eau_de_Parfum.jpg,Woody,The Soft Lawn Eau de Parfum,Imaginary Authors,"They hopped the fence of the Governor's Mansion, laid side by side on the cool grass tennis court, and invented constellations until the sunrise usurped their astral empire.-Claude LeCoqClaude LeCoq published his first book, The Soft Lawn, in 1916 while still attending Princeton University. A controversial portrait of adolescent upper-class rebellion in New England, the coming-of-age story follows Hampton Perry, a charmingly snotty college tennis champ who, after years of having everything handed to him on a silver platter, finds himself handing it all back.Like a spring breeze, light as musk, with verdant leaves, laurel, and sweetly clean linden blossom. A great leisure fragrance, wear The Soft Lawn on weekends or anytime you wish it were the weekend.",https://static.luckyscent.com/images/products/77509.jpg?width=400&404=product.png
perfume_images/01428_Shams_Oud.jpg,Spicy,Shams Oud,MEMO,"Legend has it that the Persian god Mithras climbs into his gold-covered chariot at dawn and whips his horses forward to pull the sun across the sky until dusk.  But then at nightfall, the sun is swallowed, only to return the following morning. With Shams Oud, MEMO celebrates this cycle of life, death and rebirth with a vibrantly spiced, intoxicatingly warm and woodsy fragrance that shines as bright as the sun itself.Shams Oud opens with a sunrise of pepper, ginger and saffron, dazzling with complexity and energy. As the sun rises higher in the sky, its warmth increases, represented here by cypriol, styrax, and a lovely, luminescent oud that showcases a facet often underrepresented- its potential for an almost narcotic, powdery woodsiness. With knockout sillage and a gorgeous, enveloping profile, Shams Oud will have you sniffing your wrist from now until the sun is ready to repeat its journey again tomorrow.",https://static.luckyscent.com/images/products/69103.jpg?width=400&404=product.png
perfume_images/00559_Squid_Extrait_de_Parfum.jpg,Amber_Oriental,Squid Extrait de Parfum,Zoologist,"The vast ocean swells and contracts, caught in the relentless tug of the moon. Beneath the surface, a school of squid emerges. Strange, elastic forms propel from the deep in a frantic search for sustenance. They are not alone. Their predators lunge, only to be foiled by blinding jets of murky ink. A massive sperm whale dives, leaving a temporary peace bobbing in its wake. Lumps of ambergris, expelled by the whale and polished by the salty currents, wash ashore. Waste? Flotsam? To the perfumer, this elusive substance is nothing less than treasure.Zoologist Squid sings a song of a dark, tumultuous sea of tangy brine, the stormy air electrified with pink pepper and the elemental glow of salicylate. Crisp, smoky incense evokes an ominous twilight, while a uniquely sweet, cloudy ink accord should leave no doubt why this unforgettable scent earned its name. Finally, all is united with the moody, compellingly oceanic aroma of ambergris. Like the endless depths that inspired it, this elegant scent ripples with the mysteries of the sea.",https://static.luckyscent.com/images/products/760025.jpg?width=400&404=product.png
perfume_images/00349_Vixere_Eau_de_Parfum.jpg,Citrus,Vixere Eau de Parfum,Electimuss,"Roman orator and statesman Cicero condemned to death a group of conspirators plotting to overthrow him with the chilling understatementVixere - to have lived.This extravagant seductive scent celebrates life with its joie de vivre. Its creamy floral heart is uplifted with Mediterranean sweet citrus top notes and settles into a seductive powdery base of tonka, vanilla and musk. Bright, fresh, and mouthwatering, Vixere is a fragrance of life lived to the fullest- no matter what waits around the next corner. What We Think Perfect for the gourmand lover in the mood for something with year-round lightness, Vixere balances cream and powder facets with delightful fruitiness.",https://static.luckyscent.com/images/products/855007.jpg?width=400&404=product.png
perfume_images/01562_Black_Eau_de_Toilette.jpg,Spicy,Black Eau de Toilette,Comme des Garcons: PLAY,"What's black? Pepper, lapsang souchong tea, birch tar... even tree moss can bring a lacquered black vibe to a scent. Black Play leans towards the fougÃ¨re, but with an intriguing, salty twist that can almost be tasted, and a metallic, rosy undercurrent.  A very light powdery effect conjured by the tree moss and violet turns these dusky accords into the deep matte velvet of a black swallowtail wing. A little more on the masculine side, but then, women have been known to dabble.",https://static.luckyscent.com/images/products/58100.jpg?width=400&404=product.png
perfume_images/01286_Dom_Rosa_Eau_de_Parfum.jpg,Woody,Dom Rosa Eau de Parfum,Liquides Imaginaires,"Champagne RosÃ© is, in a phrase, the scent of a rose sacrificed for the intoxicating beauty of wine. This ravishing indulgence is brought to life in Dom Rosa, a passionate floral that magically captures the romantic spirit of rosÃ© in a note-perfect fragrance. Building atop a sparkling champagne accord redolent with all of the fruity tonalities of a chilled glass of the finest vintage, Dom Rosa incorporates a luxurious heart of rose, with touches of clove and incense suggesting the endless depths of character achievable from a master vineyard. As it dries, a sophisticated woodsiness lingers like the last sip on the tongue, its pleasures sinking deep into the head, heart and soul. As the initial release of the Eau Sanguine trilogy of wine-inspired scents, Dom Rosa is truly one of the most unique fragrances we've encountered in a long while.",https://static.luckyscent.com/images/products/73203.jpg?width=400&404=product.png
perfume_images/00624_Gosha_Rubchinskiy_Eau_de_Toilette.jpg,Woody,Gosha Rubchinskiy Eau de Toilette,Comme des Garcons,"Gosha Rubchinskiy: Photographer, artist, and chronicler of Russian youth street culture. Comme des Garcons: The avant-garde designer that brought her art to the masses. Their first joint fragrance project: As edgy as one might expect. And like Rubchinskiy's clothes, this scent will evoke strong reactions. Inspired by skateboarding on a summer's day in an anonymous Russian city, Gosha Rubchinskiy for Comme des Garcons smells excitingly of lost youth: hot tar mingling with the scent of rubber wheels and the mineral spark of board against concrete. The blackcurrant tang of buchu tea lends a samovar-like flavor to proceedings, briefly flushing the monochromatic palette with rosy tannins. The memory of hot sidewalks and remembered freedom lurks within the cool, flinty vetiver and the dry, dusty patchouli. To be worn with a statement t-shirt and attitude.",https://static.luckyscent.com/images/products/21647.jpg?width=400&404=product.png
perfume_images/00254_Madera_Eau_de_Parfum.jpg,Sweet,Madera Eau de Parfum,Omnia Profumo,"Delicious, dreamy caramel. If you are a fan of foodie scents, this is for you. It is a giant vat of golden, buttery caramel goodness ready for you to dip yourself in like a carnival apple. Rich vanilla and creamy coconut give this a hint of Mounds bar yumminess (without the chocolate), and a whipped cream smoothness comes from the soft musk and gentle flowers. But mostly, there is caramel  absolutely decadent and sticky-toffee sweet, comforting and enveloping and warm. This is the gooey center of a delicious candy molten sugar and cream cooked oh-so-slowly until it magically transforms. We've rarely encountered a scent that captured the lusciousness of caramel so well . As you know, many of the sugar-laced scents and lotions in the mass market veer into the bitter, plasticky realm as they wear on the skin but this one miraculously does not. Madera has achieved caramel perfection and stays creamy and delectable all the way through. Truly scrumptious.",https://static.luckyscent.com/images/products/46101.jpg?width=400&404=product.png
perfume_images/01057_Zenne_Extrait_de_Parfum.jpg,Amber_Oriental,Zenne Extrait de Parfum,Nishane,"Zenne is a tribute in fragrance form to one of the stock characters in Ottoman Empire shadow plays  a woman whose voluptuous beauty is capable of bringing men to their knees. And Zenne the fragrance is every bit as self-confident, flirtatious, and pretty as the character it emulates. Think of the softest, rosiest blackcurrant musk you can imagine, glazed with milky musk and turned into a cloud of pink marshmallows, and that is Zenne.It begins in the palace garden, with a volley of pink grapefruit, rhubarb, and blackcurrant leaf, tart with morning dew. It is innocent, yet juicy and seductive. Slowly, piquant blackcurrants begin to pop against a cloudy backdrop of milky sandalwood, musk, and gardenia, staining the cream with purple juice. In the midst of all this, a rich Turkish rose ripens, slicking the tart, starchy berries and rhubarb with rose syrup, and adding body and thickness to the scent. A nugget of salty, chewy ambergris in the base extends the golden glow of the scent, giving it the sexy insolence for which the character of Zenne is known. Zenne is both innocent and come-hither  whipped up into a gentle pink froth of tart berries, creamy musks, and rich red roses, it presents an appeal that's hard to resist.",https://static.luckyscent.com/images/products/77420.jpg?width=400&404=product.png
perfume_images/00049_Kurokami_Parfum.jpg,Floral,Kurokami Parfum,Di Ser,"This perfume represents the essence of Japanese aesthetics. A sleek and polished beauty that conjures up the sheen and well-groomed elegance of meticulously brushed hair. Indeed, Kurokami is Japanese for black hair. This is a fascinating floral fragrance filled with the refinement of Jasmine and Rose. A fragrance that exudes grace and sophistication.",https://static.luckyscent.com/images/products/788010.jpg?width=400&404=product.png
perfume_images/01051_La_Douceur_de_Siam_Eau_de_Parfum.jpg,Floral,La Douceur de Siam Eau de Parfum,Dusita,"A perfume of strange, nocturnal beauty, La Douceur de Siam is like walking into a Thai spice garden overhung with night-blooming flowers. Creamy, dreamy, what could have been another pretty, classically composed white floral is sparked by vivid green notes and given a voluptuous exoticism with ylang-ylang, frangipani and champaca. La Douceur de Siam opens with a hothouse smell of stemmy greenery and a thorny rose so sharp you'd swear it had fangs. But soon, warm sandalwood arrives along with a soothing hint of vanilla to blanket the composition, and the rose becomes lush and welcoming. But the heart of La Douceur de Siam is the heady champaca flower  a cousin to gardenia with a suggestion of lime blossom and gentle spice. Douceur's champaca is hypnotically beautiful, languorous, suspended between peachy frangipani and dense, ripe ylang-ylang. As the notes develop and intertwine, the white flowers, rose and champaca harmonize on a bed of velvety clove and dry amber. The silken thread tying together spicy, fresh and silky notes in perfect harmony shows once again creator Pissara Umavijani s ability to introduce unexpected elements into classically composed genres. Hypnotically lovely, La Douceur de Siam is like half-waking from an enchanting dream.",https://static.luckyscent.com/images/products/74603.jpg?width=400&404=product.png
perfume_images/01143_Grape_Pearls_Eau_de_Parfum.jpg,Amber_Oriental,Grape Pearls Eau de Parfum,The House Of Oud,"Oh my. Intense CafÃ© met Botrytis and they made a baby. A stunningfall harvest fragrance, Grape Pearls strikes a perfect balance between the honeyed freshness of flowers and the earthier smells of the land as it gives up its yield. The opening notes of fruit and red wine transport us to the packing shed, where the crates of freshly-picked grapes are stacked one on top of another. These smell of ripe grapes and red berries, but also of wine must, honey, and old wood - olfactory memories of the harvests of yesteryear. Then we are transported outside, to the orchard, among wicker baskets overflowing with blueberries and deep, blowsy roses. A waft of freshly roasted coffee beans snakes through the vines and mingles with the fruit and flowers, bringing with it the promise of a rest. Hot coffee taken in companionable silence with one's fellow workers, surrounded by the smells of the harvest, and all wrapped up in a silky amber and vanilla accord that feels like a soft bed after a long day. Now what on earth could be more satisfying than that?",https://static.luckyscent.com/images/products/76407.jpg?width=400&404=product.png
perfume_images/00636_Wonderoud_Eau_de_Parfum.jpg,Woody,Wonderoud Eau de Parfum,Comme des Garcons,"WONDEROUD is the ultimate incarnation of wood expressed through the most exquisite wood notes-- OUD. One of nature's most precious gifts, Oud is worth its weight in gold. An aromatic resin, scented with subtle notes, Oud is known as The Black Gold of Perfumers. Used only for the most precious and mythical concoctions, its powerful and rich character brings a woody, animal, balsamic and even honey feel and texture to a fragrance.100% Natural Oud extracted from resinous Aquilaria trees grown sustainably in South East Asia. A powerful yet fluid structure written around an overdose of precious woods, with most of the wood ideas concentrated in the heart, rather than the base.Wonderoud is lavish, indulgent, uncompromising. The creation of the ultimate wood fragrance, celebrating Oud, the most precious wood of all.",https://static.luckyscent.com/images/products/21639.jpg?width=400&404=product.png
perfume_images/01610_Knize_Forest_Eau_de_Toilette.jpg,Floral,Knize Forest Eau de Toilette,Knize,"Knize Forest is green and at the same time soft and balmy. It has a contingent of bergamot. The heart is aromatic, spicy and a little woody on a base of ambergris and musk. Memories of the wide, green grassland of Ireland awaken in us.Knize was founded in Vienna in 1858. After the death of founder Joseph KniÅ¾e in 1880, his son Joseph Knize Jun took over the business. In 1888 KniÅ¾e received the coveted title of royal tailor to the Austro-Hungarian Court. By the turn of the century many personalities, heads of state, artists and industrialists belonged to the select group of Knize's customers.",https://static.luckyscent.com/images/products/52704.jpg?width=400&404=product.png
